Cluster ID,sponsor_SPONSOR_CODE,sponsor_SPONSOR_NAME,sponsor_STATE,sponsor_POSTAL_CODE,sponsor_COUNTRY_CODE,rolodex_STATE,rolodex_POSTAL_CODE,rolodex_COUNTRY_CODE,rolodex_ADDRESS_LINE_1,rolodex_ADDRESS_LINE_2,rolodex_ADDRESS_LINE_3,rolodex_CITY,sponsor_DUN_AND_BRADSTREET_NUMBER
2222,002117,Hartech Corporation,MD,21202,USA,MD,21202-2564,USA,1112-1113 One East Chase St.,,,Baltimore,
2223,002118,Institute of Genomic Research - TIGR,MD,20850,USA,MD,20850-3775,USA,9712 Medical Center Drive,,,Rockville,
2224,002119,"DenMat Holdings, LLC",CA,93456,USA,CA,93456-1729,USA,P.O. Box 1729,,,Santa Maria,
2225,002120,EPMed Systems,VA,07856,USA,VA,07856-0000,USA,100 Stierli Court/Suite 107MT.,,,Arlington,
2226,002121,Center for Health Policy Studies,MD,21044,USA,MD,21044-3561,USA,10440 Little Patuxent Parkway,,,Columbia,
2227,002122,Ethicon Endo-Surgery Inc.,OH,45242,USA,OH,45242-2803,USA,4545 Creek Rd.,,,Cincinnati,
2228,002123,Solvay Pharmaceuticals  [Marietta GA location closed 2010],,30062,,,30062,,901 Sawyer Road,,,Marietta,
4,002124,"Regeneron Pharmaceuticals, Inc",NY,10591,USA,NY,10591-6717,USA,777 Old Saw Mill River Road,,,Tarrytown,
2229,002125,Nihon Trim Corporation,MD,21093,USA,MD,21093-5505,USA,1315 Malbay Drive,,,Lutherville,
2230,002126,Cyto Pulse Sciences Inc,MD,21061,USA,MD,21061-2562,USA,810 Cromwell Park Drive,Suite T,,Glen Burnie,
2231,002127,Periodontix Incorporated,MA,02472,USA,MA,02472-2412,USA,313 Pleasant Street,,,Watertown,
2232,002128,"Boston Life Sciences, Inc.",MA,02116,USA,MA,02116-3199,USA,31 Newbury Street/Suite 300,,,Boston,
2233,002129,Gillette Medical Evaluation Laboratories,MD,20879,USA,MD,20879-3429,USA,401 Professional Drive,,,Gaithersburg,
2234,002130,New England Research Institute,MA,02472,USA,MA,02472-4519,USA,9 Galen Street,,,Watertown,
2235,002131,Link Technology Incorporated,NC,27709,USA,NC,27709-2076,USA,2 Davis Drive/PO Box 12076,,,Research Triangle Park,
2236,002132,Ortho Biotech Incorporated,NJ,07928,USA,NJ,07928-0000,USA,700 Shunpike Road,,,Chatham Township,
2237,002133,Safeskin Glove Corporation,CA,92130,USA,CA,92130-3018,USA,12671 High Bluff Drive,,,San Diego,
2238,002134,GEO-Centers Incorporated,VA,22202,USA,VA,22202-3509,USA,1755 Jefferson Davis Highway,,,Arlington,
2239,002135,InfoCulture,MD,21211,USA,MD,21211-0000,USA,2000 Clipper Park Rd.,,,Baltimore,
2240,002136,"Selective Genetics, Inc.",CA,92121,USA,CA,92121-1204,USA,11035 Roselle Street,,,San Diego,
2241,002137,Qualia Computing Incorporated,OH,45431,USA,OH,45431-2599,USA,2372 Lakeview Drive/Suite G,,,Beavercreek,
2242,002138,Rohm America Incorporated,NJ,08873,USA,NJ,08873-4115,USA,220 Davidson Avenue,,,Somerset,
2243,002139,Latin American Youth Center,DC,20009,USA,,20009-4705,USA,"1419 Columbia Road, NW",,,"Washington, DC",
2244,002140,Valentis Incorporated,TX,77380,USA,TX,77381-4243,USA,8301 New Trails Drive,,,The Woodlands,
2245,002141,TRW,VA,22180-7371,USA,VA,22180-7371,USA,2600 Park Tower Dr,Suite 500,,Vienna,
2246,002142,DMV International Nutritionals,NY,13753,USA,NY,13753-0000,USA,1712 Deltown Plaza,,,Fraser,
2247,002143,Titan Pharmaceuticals,CA,94080,USA,CA,94080-1958,USA,400 Oyster Point Blvd/Ste 505,,,South San Francicso,
2248,002144,Opsoma (Australia) Pty Ltd,,,AUS,,,AUS,Missenden Rd/Camperdown 2050,,,,
2249,002145,"Vanguard Medica, LTD",,,GBR,,,GBR,Surrey Res Park/Guildford,,,Surrey GU2 5SF   UK,
2250,002146,"Centeon, LLC",PA,19406,USA,PA,19406-1310,USA,1020 First Avenue,,,King of Prussia,
2251,002147,"Prestwick Scientific, Inc.",DC,20006,USA,,20006-1222,USA,"1825 K Street, NW/Suite 1475",,,"Washington, DC",
2252,002148,Cylex Incorporated,MD,21045,USA,MD,21045-2145,USA,8970-D Route 108,,,Columbia,
2253,002149,Agouron Pharmaceuticals,CA,92037,USA,CA,92037-1018,USA,10350 N. Torrey Pines Road,,,La Jolla,
2254,002150,AstraZeneca LP - USA,DE,19850-5250,USA,DE,19850-5250,USA,Accounts Payable,P O Box 15250,,Wilmington,
2255,002151,"All Natural, LLC",MD,21204,USA,MD,21204-7737,USA,7505 Osler Drive/Suite 207,,,Towson,
2256,002152,"Microscience, Ltd",,W12 ONN,GBR,,W12 ONN,GBR,Hammersmith Campus/DuCane Rd,,,London,
2257,002153,Novartis International AG,,CH-4002,CHE,,CH-4002,CHE,Lichtstrasse 35,,,Basel,485609796
2258,002154,Ribbond,WA,98101,USA,WA,98101-2111,USA,1402 3rd Avenue/Suite 1030,,,Seattle,
2259,002155,"Chimeric Therapies, Inc.",PA,19079,USA,PA,19079-1016,USA,409 Elmwood Ave.,,,Sharon Hill,
2260,002156,Ischemia Technologies,CO,80003,USA,CO,80003-6911,USA,Attn: Chief Executive Officer,4600 West 60th Avenue,,Arvada,
2261,002157,Byk Gulden Pharmaceuticals,,,DEU,,,DEU,"Byk-Gulden-Strabe 2, D-78467",,,Konstanz,
2262,002158,LeukoSite Incorporated,MA,02142,USA,MA,02142-1213,USA,215 First Street,,,Cambridge,
2263,002159,Aerogen Incorporated,CA,94089,USA,CA,94089-1135,USA,1310 Orleans Drive,,,Sunnyvale,
2264,002160,"Health Education Resource Organization, Inc.",MD,21201,USA,MD,21201-5804,USA,1734 Maryland Avenue,,,Baltimore,
2265,002161,Omrix Biopharmaceuticals,VA,22033,USA,VA,22033-0000,USA,1255 Latona Court/Room H101,,,Fairfax,
2266,002162,Mucos Pharmaceuticals/Medsearc,,80222,,,80222,,"Plaza 6000, Bldg 3, Suite 140",,,Denver,
13,002163,Theradex Systems Inc,CA,94555,USA,NJ,08540-0000,USA,"4365 Route 1 South, Suite 101",,,Princeton,
2267,002164,"Ares Advanced Technology, Inc.",MA,02368,USA,MA,02368-2668,USA,280 Pond Street,,,Randolph,
2268,002165,Repligen Corporation,MA,02494,USA,MA,02494-2725,USA,117 Fourth Avenue,,,Needham,
2269,002166,Circle Solutions Incorporated,VA,22182,USA,VA,22182-2588,USA,2070 Chain Bridge Rd/Suite 450,,,Vienna,
2270,002167,"Clinical Research Partners, Inc",NJ,08054,USA,NJ,08054-1532,USA,8000 Midlantic Dr/Suite 110 S,,,Mount Laurel,
2271,002168,Princeton Trade & Technology,NJ,08540,USA,NJ,08540-0000,USA,1 Wall Street,,,Princeton,
2272,002169,Medmira Laboratories,NS,B3S 1B3,CAN,NS,B3S1B3,CAN,155 Chain Lake Drive,,,Halifax,
2273,002170,"Takeda Chemical Industries,Ltd",,,JPN,,,JPN,Yodogawa-ku,,,Osaka 532-8686,
2274,002171,Natural Alternatives International,CA,92069,USA,CA,92078-3823,USA,1185 Linda Vista Drive,,,San Marcos,
2275,002172,Coulter Pharmaceuticals,CA,94306,USA,CA,94306-1401,USA,550 California Ave/Suite 200,,,Palo Alto,
2276,002173,Facial Flex Corp,PA,19422,USA,PA,19422-0099,USA,P.O. Box 99,,,Blue Bell,
2277,002174,Atlantic General Health System,MD,21811,USA,MD,21811-1155,USA,9733 Healthway Drive,,,Berlin,
2278,002175,National Surgical Adjuvant Breast and Bowel Project,PA,15212,USA,PA,15212-5255,USA,4 Allegheny Center/5th Floor,,,Pittsburgh,
2279,002176,CVS Caremark Charitable Trust,RI,02895,USA,RI,02895-6146,USA,One CVS Drive,,,Woonsocket,
2280,002177,ETEX Corporation,MA,02139,USA,MA,02139-4131,USA,350 Massachusetts Avenue,,,Cambridge,
2281,002178,Axio Research Corporation,WA,98121,USA,WA,98121-1254,USA,"2601 4th Avenue, Suite 200",,,Seattle,172217635
2282,002179,"Palatin Technologies, Inc.",NJ,08512,USA,NJ,08512-0000,USA,4-B Cedar Brook Drive,Cedar Brook Corporate Center,,Cranbury,362130952
2283,002180,"Neose Technologies, Inc.",PA,19044,USA,PA,19044-2211,USA,102 Witmer Road,,,Horsham,
2284,002181,Clinical Cardiovascular Res,MD,20879,USA,MD,20879-3551,USA,18310 Montgomery Village Ave,,,Gaithersburg,
2285,002182,Genzyme Corporation,MA,02142,USA,MA,02142-1108,USA,500 Kendall Street,,,Cambridge,
2286,002183,Novo Nordisk,,2880,DNK,,2880,DNK,Novo Nordisk Park,2880 Boagsvaerd,,Bagsvaerd,
2287,002184,ALZA Corporation,CA,94039,USA,CA,94039-7210,USA,1900 Charlestown Rd/PO Bx 7210,,,Mountain View,
2288,002185,Drew Scientific,RI,02871,USA,RI,02871-2404,USA,1430 East Main Road,,,Portsmouth,
2289,002186,CIS-US Incorporated,MA,01730,USA,MA,01730-2204,USA,10 DeAngelo Drive,,,Bedford,
2290,002187,Pathogenesis Corporation,WA,98119,USA,WA,98119-0000,USA,201 Ellicott Avenue West,,,Seattle,
2291,002188,Unilever,CT,06611-5413,USA,CT,06611-5413,USA,40 Merritt Blvd,,,Trumbull,
2292,002189,"Shearwater Polymers, Inc.",AL,35801,USA,AL,35801-5914,USA,1112 Church Street,,,Huntsville,
2293,002190,Protein Research Incorporated,PA,15238,USA,PA,15238-0000,USA,20 William Pitway,,,Pittsburgh,
2294,002191,Cerbios-Pharma SA,,CH-6917,CHE,,CH-6917,CHE,VIA Pian Scairolo 6,,,Barbengo,
2295,002192,"Church and Dwight Co., Inc.",NJ,08543-5297,USA,NJ,08543-5297,USA,469 N. Harrison St.,,,Princeton,
16,002193,"QLT Phototherapeutics - DUPLICATE of # 004626 QLT, Inc",BC,V5T 4T5,CAN,BC,V5T4T5,CAN,"887 Great Northern Way, Suite 101",,,Vancouver,
2296,002194,"Micro Therapeutics, Inc.",CA,92618,USA,CA,92618-2054,USA,2 Goodyear,,,Irvine,
2297,002195,Aesgen,NJ,08540,USA,NJ,08540-6618,USA,2 Research Way,,,Princeton,
2298,002196,Discovery Laboratories,PA,18976-3646,USA,PA,18976-3646,USA,2600 Kelly Road,Suite 100,,Warrington,
2299,002197,Claragen Incorporated,MD,20742,USA,MD,20742-3371,USA,387 Technology Drive,,,College Park,
2300,002198,Dovetail Technologies,MD,20742,USA,MD,20742-3371,USA,387 Technology Drive/Room 2116,,,College Park,
2301,002199,Biochem Pharma Incorporated,MA,01532,USA,MA,01532-1514,USA,30 Bearfoot Road,,,Northborough,
2302,002200,Alpha Oncology Group,PA,19146,USA,PA,19146-1223,USA,2115 South Street/ 3rd Floor,,,Philadelphia,
2303,002201,"Advanced Biologics, LLC",CA,92694,USA,CA,92694-2175,USA,"555 Corporate Drive, Suite 260",,,Ladera Ranch,
2304,002202,BD Biosciences,MD,95131-1706,USA,CA,95131-1706,USA,2350 Qume Drive,,,San Jose,
2305,002203,Biovail Laboratories,VA,20151,USA,VA,20151-1126,USA,3701 Concorde Parkway/Ste 800,,,Chantilly,
2306,002204,Pinnacle Orthopedics,MD,21046,USA,MD,21046-2858,USA,9691 Gerwig Lane/Suite L,,,Columbia,
2307,002205,VistA Interface Research Proj,,94121,,,94121,,4150 Clement Street,,,San Francisco,
2308,002206,Microcosm,MD,21046-2584,USA,MD,21046-2584,USA,9140 Guilford Road,Suite O,,Columbia,
2309,002207,Epitope Incorporated,OR,97008,USA,OR,97008-7165,USA,8505 S.W. Creekside Place,,,Beaverton,
2310,002208,SIGA Research Laboratories,OR,97333,USA,OR,97333-1299,USA,4575 SW Research Way/Suite 230,,,Corvallis,
2311,002209,Adams Worldwide R & D,NJ,07950,USA,NJ,07950-2523,USA,175 Tabor Rd.,,,Morris Plains,
2312,002210,Nortel Networks Corporation,,K1Y-4H7,CAN,,K1Y-4H7,CAN,,,,"Ottawa, ON",
2313,002211,IntraBiotics Pharmaceuticals,CA,94043,USA,CA,94043-1846,USA,1255 Terra Bella Avenue,,,Mountain View,
2314,002212,"Ilex Oncology Services, Inc",TX,78230,USA,TX,78230-1066,USA,11550 IH 10th West  Suite 100,,,San Antonio,
2315,002213,Center for Poverty Solutions,MD,21218,USA,MD,21218-4602,USA,2521 North Charles Street,,,Baltimore,
2316,002214,American Bioscience,CA,90024,USA,CA,90024-4350,USA,"10866 Wilshire Blvd, Ste 1270",,,Los Angeles,
2317,002215,Bionor Laboratories AS,,NO-3702,NOR,,NO-3702,NOR,P.Box 2870,,,Skien,
2318,002216,PharmaSonics,CA,94089,USA,CA,94089-1602,USA,1024 Morse Avenue,,,Sunnyvale,
2319,002217,Osmetech PLC,,CWI 6WZ,GBR,,CWI 6WZ,GBR,Electra Way,Cheshire,,Crewe,
2320,002218,Cyberonics Incorporated,TX,77058,USA,TX,77058-0000,USA,16511 Space Ctr Blvd/Ste 600,,,Houston,
2321,002219,VA Cooperative Studies Program,CT,06516,USA,CT,06516-2770,USA,950 Campbell Avenue,,,West Haven,
2322,002220,Calypte Biomedical Corporation,CA,94502,USA,CA,94502-6553,USA,1265 Harbor Bay Parkway,,,Alameda,
25,002221,Aphios,MA,01801,USA,MA,01801-1720,USA,3-E Gill Street,,,Woburn,
2323,002222,UPM Pharmaceuticals Inc,MD,21224,USA,MD,21224-6536,USA,6200 Seaforth Street,,,Baltimore,
2324,002223,Spire Corporation,MA,01730-2396,USA,MA,01730-2396,USA,One Patriots Park,,,Bedford,
2325,002224,Lab Synergy    (was InternationalPharm & Biotech Labs),NY,10924,USA,NY,10924-7030,USA,374 Pulaski Highway,,,Goshen,
2326,002225,Special Olympics Incorporated,DC,20005,USA,,20005-3104,USA,"1325 G Street, NW",,,"Washington, DC",
2327,002226,Southwest Foundation for Biomedical Research,TX,78245-0549,USA,TX,78245-0549,USA,P.O. Box 760549,,,San Antonio,
2328,002227,Medicine Company,MA,02142,USA,MA,02142-1605,USA,One Cambridge Center,,,Cambridge,
2329,002228,Sugen Incorporated,CA,94080,USA,CA,94080-4811,USA,230 East Grand Avenue,,,S. San Francisco,
2330,002229,"Imagyn Technologies, Inc.",KS,66219,USA,KS,66219-1262,USA,15365 West 95th Street,,,Lenexa,
2331,002230,Pharamascience Incorporated,QC,H4P 2T4,CAN,QC,H4P-2T4,CAN,6111 Royalmount Ave/Suite 100,,,Montreal,
2332,002231,"Tulsa Dental Specialties, DENTSPLY",OK,74135,USA,OK,74135-6560,USA,"5100 E. Skelly Drive, Suite 300",,,Tulsa,
2333,002232,Sequella Incorporated,MD,20850-6356,USA,MD,20850-6356,USA,9610 Medical Center Drive,Suite 200,,Rockville,
2334,002233,Breast Cancer International Research Group Ltd,AB,T5K 2J8,CAN,AB,T5K 2J8,CAN,9925 109 St NW,Ste 1100,,Edmonton,
2335,002234,Institute for Systems Biology,WA,98105,USA,WA,98105-6099,USA,4225 Roosevelt Way  NE/Ste 200,,,Seattle,
2336,002235,PRA International,NJ,07724,USA,NJ,07724-2202,USA,4 Industrial Way West,,,Eatontown,
2337,002236,Contemporary Health for Women,MD,21029,USA,MD,21029-2607,USA,5005 Signal Bell Ln #102,,,Clarksville,
2338,002237,Marnac Incorporated,TX,75225,USA,TX,75225-4212,USA,8609 Northwest Plaza Dr/Rm 435,,,Dallas,
2339,002238,United Food and Commercial Workers International Union,DC,20006,USA,,20006-1502,USA,"1775 K Street, NW",,,"Washington, DC",
2340,002239,Integrated Research,MD,92868,USA,MD,92868-0000,USA,5405 S. Main Street/Suite 300,,,Orange,
2341,002240,Compess Health Care P.A.,MD,21239-2113,USA,MD,21239-2113,USA,1900 E Northern Pkwy Ste 308,,,Baltimore,
2342,002241,TCPI Incorporated,FL,33069,USA,FL,33069-4808,USA,3341 South West 15th Street,,,Pompano Beach,
2343,002242,Enzymatic Therapy,WI,54311,USA,WI,54311-8328,USA,825 Challenger Drive,,,Green Bay,
2344,002243,Northwest Baltimore Corporation,MD,21215-5763,USA,MD,21215-5763,USA,3800 W Belvedere Avenue,,,Baltimore,
2345,002244,Pfizer Global Res & Developmnt,CT,06340,USA,CT,06340-5050,USA,Eastern Point Road/Bldg 260,,,Groton,
2346,002245,Data Medix Corporation,PA,19063,USA,PA,19063-2561,USA,600 North Jackson Street,,,Media,
2347,002246,"Eurospital, S.P.A.",TS,34147,ITA,,34147,ITA,Via Flavia 122,,,Trieste,
2348,002247,Genitope Corporation,CA,94063,USA,CA,94063-4737,USA,525 Penobscot Drive,,,Redwood City,
2349,002248,"NeighborCare of Maryland, Inc.",MD,21202,USA,MD,21202-6000,USA,Seven East Lee Street,,,Baltimore,
2350,002249,"Geo-Centers, Inc.",MA,02459,USA,MA,02459-3207,USA,7 Wells Ave.,,,Newton,
2351,002250,MedStar Health Research Institute,MD,20782,USA,MD,20782-2031,USA,"6525 Belcrest Road, Suite 700",,,Hyattsville,
2352,002251,Qualtech Systems Incorporated,CT,06067-1803,USA,CT,06109-2355,USA,100 Corporate PL,#220,,Wetherfield,
2353,002252,CSR Incorporated,DC,20005,USA,,20005-2293,USA,"1400 Eye Street,NW/Suite 200",,,"Washington, DC",
2354,002253,Vion Pharmaceuticals,CT,06511,USA,CT,06511-1962,USA,Four Science Park,,,New Haven,
2355,002254,Sanofi-Synthelabo Research,PA,19355,USA,PA,19355-1304,USA,9 Great Valley Parkway,,,Malver,
2356,002255,NexMed (USA) Incorporated,NJ,08691,USA,NJ,08691-1501,USA,350 Corporate Blvd,,,Robbinsville,
2357,002256,Partnerships For Quality Education,MA,02215,USA,MA,02215-3904,USA,"133 Brookline Avenue, 6th Floor",,,Boston,
2358,002257,"Takeda Development Center Americas, Inc.",IL,60015,USA,IL,60015-5713,USA,1 Takeda Pkwy,,,Deerfield,
2359,002258,Antigenics Incorporated,MA,01801,USA,MA,01801-1074,USA,34 Commerce Way,,,Woburn,
2360,002259,"Amarex, LLC",MD,20874-7112,USA,MD,20874-7112,USA,20201 Century Blvd,STE 450,,Germantown,
2361,002260,Celgene Corporation,NJ,07059,USA,NJ,07059-5105,USA,7 Powder Horn Drive,,,Warren,
2362,002262,Nair Consultants LLC,MD,21042,USA,MD,21042-5936,USA,4520 Hemlock Cone Way,,,Ellicott City,
2363,002263,Bio-Tracers Incorporated,VA,20171,USA,VA,20171-0000,USA,2190 Fox Mill Road/Suite 200,,,Herndon,
2364,002264,BBI Biotech Research Labs,MD,20877,USA,MD,20877-2164,USA,217 Perry Parkway,,,Gaithersburg,
2365,002265,Neurobiotex Incorporated,TX,77555,USA,TX,77550-2607,USA,101 Christopher Columbus Blvd.,,,Galveston,
2366,002266,PhyAmerica,NC,27705,USA,NC,27705-2505,USA,2828 Croasdaile Drive,,,Durham,
2367,002267,Medifacts International,MD,20850,USA,MD,20850-4039,USA,"2101 Gaither Rd., Suite 400",,,Rockville,
2368,002268,Street Law Incorporated,DC,20006,USA,,20006-2806,USA,"1600 K Street,NW/Suite 602",,,"Washington, DC",
2369,002269,Regent Medical,GA,30092,USA,GA,30092-2831,USA,3585 Engineering Drive,,,Norcross,
2370,002270,Opto-Gene Inc.,MD,20850,USA,MD,20850-3218,USA,15200 Shady Grove Rd/Suite 202,,,Rockville,
2371,002271,Maryland Serv Funding Collaborative,MD,21202,USA,MD,21202-2499,USA,2 East Read St/8th Floor,,,Baltimore,
2372,002272,MDS Nordion,ON,K2K 1X8,CAN,ON,K2K1X8,CAN,447 March Road,,,Kanata,
2373,002273,Digene Corporation,MD,20878,USA,MD,20878-4000,USA,1201 Clopper Rd,,,Gaithersburg,
252,002274,Omnicare,PA,19406,USA,PA,19406-1418,USA,630 Allendale Road,,,King of Prussia,
2374,002275,Coventry CareLink,MD,21090,USA,MD,21090-1022,USA,1302 Concourse Drive,,,Linthicum,
2375,002276,Syreon Corporation,BC,V5Z 1C6,CAN,BC,V5Z 1C6,CAN,2389 Health Sci Mall,Suite 303,,Vancouver,
2376,002277,Almirall Prodesfarma,,,ESP,,,ESP,Cardener 68-74,,,Barcelona,
2377,002278,URODOC Ltd,,CT6 7LN,GBR,,CT6 7LN,GBR,Ridgeway Rd/Herne Bay,,,Kent,
2378,002279,Cell Works Incorporated,MD,21224,USA,MD,21224-0000,USA,6200 Freeport Center,,,Baltimore,
2379,002280,NitroSci Pharmaceuticals,MD,21117,USA,MD,21117-4892,USA,10055 Red Run Blvd.,,,Owings Mills,
2380,002281,AnthroTronix,MD,20742,USA,MD,20742-3371,USA,387 Technology Drive,,,College Park,
2381,002282,Veracel Incorporated,ON,M5C 1K6,CAN,ON,M5C 1K6,CAN,59 Adelaide St  East,2nd Floor,,Toronto,
2382,002283,Calibrant Biosystems,MD,20878,USA,MD,20878-1361,USA,910 Clopper Rd,,,Gaithersburg,
2383,002284,Spectra Laboratories,NJ,07647,USA,NJ,07647-2502,USA,8 King Road,,,Rockleigh,
2384,002285,"Allegany Health Right, Inc.",MD,21502,USA,MD,21502-2385,USA,12 North Liberty St/Suite 104,,,Cumberland,
2385,002286,"Wellstat Therapeutics, Inc.",MD,20878,USA,MD,20878-1301,USA,930 Clopper Road,,,Gaithersburg,
2386,002287,CARESTAT Incorporated,MA,02467,USA,MA,02467-2528,USA,824 Boylston Street,,,Chestnut Hill,
2387,002288,"Artemis Neuroscience, Inc.",MD,20850,USA,MD,20850-3919,USA,9850 Key West Ave/Suite 400,,,Rockville,
2388,002289,Diacrin Incorporated,MA,02129,USA,MA,02129-0000,USA,"Bldg 96, 13th Street",,,Charlestown,
35,002290,"Key Point Health Services, Inc",MD,21014,USA,MD,21014-3645,USA,116 South Hays Street,,,Bel Air,
2389,002291,Coley Pharmaceuticals Group,MA,02481,USA,MA,02481-0000,USA,93 Worchester St/Suite 101,,,Wellesley,
2390,002292,MediTeam Dental AB,,,SWE,,,SWE,Goteborgsvagen 74/SE-433 63,,,Savedalen,
2391,002293,"Onyx Pharmaceuticals, Inc.",CA,94608,USA,CA,94080-4804,USA,249 E. Grand Avenue,,,South San Francisco,
2392,002294,GelTex Pharmaceuticals,MA,02451,USA,MA,02451-1122,USA,153 Second Avenue,,,Waltham,
2393,002295,Sankyo Pharma Development,NY,10017,USA,NY,10017-2024,USA,780 Third Avenue,,,New York,
2394,002296,HealthCare Access Maryland,MD,21202-1535,USA,MD,21202-1535,USA,"201 East Baltimore Street, Suite 1200",,,Baltimore,111256079
2395,002297,Cel-Sci Corporation,MD,21215,USA,MD,21215-3245,USA,4820-C Seton Drive,,,Baltimore,
2396,002298,Royer Biomedical Incorporated,MD,21703,USA,MD,21703-7345,USA,4580 F. Mack Avenue,,,Frederick,
2397,002299,Sensors for Medicine & Science,MD,20876,USA,MD,20876-0000,USA,20551 Seneca Meadows Parkway,,,Germantown,
2398,002300,SciMedX,NJ,07834,USA,NJ,07834-1354,USA,400 Ford Road,,,Denville,
36,002301,Aptima Incorporated,MA,01801,USA,MA,01801-1753,USA,12 Gill Street,Suite 1400,,Woburn,
2399,002302,Premier Research Group Ltd,PA,19102,USA,PA,19102-2100,USA,1500 Market St #3500,,,Philadelphia,
2400,002303,Micrylium Laboratories,ON,M3H 5T5,CAN,ON,M3H5T5,CAN,5000-M Dufferin,,,North York,
2401,002304,"Certus International, Inc.",ND,03110,USA,ND,03110-0000,USA,9 CEDARWOOD DRIVE,BLDG 1,,BEDFORD,
2402,002305,Metamorphix Incorporated,MD,20763,USA,MD,20763-9505,USA,8510A Corridor Road,,,Savage,
2403,002306,Trinity Biotech Plc,,,IRL,,,IRL,"One Southern Cross, IDA Business Park",,,"Bray, County Wicklow",
2404,002307,GenVec Incorporated,MD,20878,USA,MD,20878-4021,USA,65 West Watkins Mill Road,,,Gaithersburg,
2405,002308,Mentor Corp.,CA,93111,USA,CA,93111-3341,USA,5425 Hollister Ave.,,,Santa Barbara,
2406,002309,"UTEK, Inc.",FL,33566,USA,FL,33566-0000,USA,202 South Wheeles Street,,,Plant City,
2407,002310,DUPLICATE of 002118 Tiger Inst for Genomic Res,,20850,,,20850,,9712 Medical Center Drive,,,Rockville,
2408,002311,LifeSign,NJ,08875,USA,NJ,08875-0218,USA,PO Box 218,,,Somerset,
2409,002312,Receptron Incorporated,CA,94043,USA,CA,94043-4021,USA,835 Maude Avenue,,,Mountain View,
2410,002313,Response Biomedical Corp.,BC,V5A1W9,CAN,BC,V5A1W9,CAN,8855 Northbrook Court,,,Burnaby,
2411,002314,"Pharmedica Communications, Inc",CT,06419,USA,CT,06419-1482,USA,257 Route 80,,,Killingworth,
2412,002315,Newron Pharmaceuticals,,,ITA,,,ITA,"Via r. Lepetit, 34/21040",,,Gerenzano,
2413,002316,Center for Research on Women and Newborn Health,PA,17603,USA,PA,17603-4747,USA,167 River Drive,,,Lancaster,
2414,002317,HealthPolicy R&D,DC,20001-4432,USA,,20001-4432,USA,901 New York Ave NW,,,"Washington, DC",
2415,002318,Maryland School for the Deaf,MD,21705,USA,MD,21705-0250,USA,101 Clarke Place/PO Box 250,,,Frederick,
2416,002319,King Pharmaceuticals (R&D),NC,27513,USA,NC,27513-2125,USA,7001 Weston Parkway/Ste 300,,,Cary,
2417,002320,"SAIC-Frederick, Inc.",MD,21702,USA,MD,21702-1124,USA,PO Box B/Bldg 244,,,Frederick,
2418,002321,"DO NOT USE - HVTN Core Operations, Fred Hutchinson Cancer Research Center",WA,98109,USA,WA,98109-1024,USA,1100 Fairview Ave. N.,PO Box 19024,,Seattle,
